_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,the_author_of_the_tweet_seems_to_be_an_eye_witness_of_the_event,type_of_message,nil,the_author_of_the_tweet_seems_to_be_an_eye_witness_of_the_event_gold,tweet,tweet_no,tweet_no_rt,type_of_message_gold,user
238842018,12/24/2012 13:47:10,false,787067175,,12/24/2012 13:46:01,false,instagc,0.9167,13637820,USA,FL,Argyle,68.207.157.78,,"Can not judge (not in English, too short, etc.)",,,@Global_Exc Declara Obama desastre en NY y Nueva Jersey suman 16 muertos en EU por paso de #Sandy http://t.co/n6NjsVc7 http://t.co/P1Eu1Hsb,68445,@Global_Exc Declara Obama desastre en NY y Nueva Jersey suman 16 muertos en EU por paso de #Sandy http://t.co/n6NjsVc7 http://t.co/P1Eu1Hsb,,hotelaquavi
238842019,12/24/2012 13:28:18,false,787042762,,12/24/2012 13:25:02,false,instagc,0.9167,13637820,USA,FL,Argyle,68.207.157.78,,Not informative: personal only,,,RT @iamdiddy: Praying for everyone effected by #sandy ! God bless! http://t.co/Qjlc4ujR,55666,Praying for everyone effected by #sandy ! God bless! http://t.co/Qjlc4ujR,,alanikengah
238842019,12/24/2012 13:41:03,false,787059328,,12/24/2012 13:39:21,false,amt,0.8182,4911269,USA,FL,Alachua,174.131.46.90,,Not informative: personal only,,,RT @iamdiddy: Praying for everyone effected by #sandy ! God bless! http://t.co/Qjlc4ujR,55666,Praying for everyone effected by #sandy ! God bless! http://t.co/Qjlc4ujR,,alanikengah
238842019,12/24/2012 13:47:24,false,787067402,,12/24/2012 13:45:32,false,instagc,0.7143,12973811,USA,SC,Greer,108.94.86.115,,Not informative: personal only,,,RT @iamdiddy: Praying for everyone effected by #sandy ! God bless! http://t.co/Qjlc4ujR,55666,Praying for everyone effected by #sandy ! God bless! http://t.co/Qjlc4ujR,,alanikengah
238842020,12/24/2012 13:23:56,false,787037634,,12/24/2012 13:20:18,false,instagc,0.8571,14893322,USA,VA,Lynchburg,96.235.218.238,,"Can not judge (not in English, too short, etc.)",,,"@pablomckinney Viendo TV de nuestro paÃ­_s. Que cursis algunos ""comunicadores"" tratando de manipular a la comunidad de NY con Sandy.",136491,"@pablomckinney Viendo TV de nuestro paÃ­_s. Que cursis algunos """"comunicadores"""" tratando de manipular a la comunidad de NY con Sandy.",,Ritmo524
238842020,12/24/2012 13:39:06,false,787056631,,12/24/2012 13:36:50,false,amt,0.8182,4911269,USA,FL,Alachua,174.131.46.90,,"Can not judge (not in English, too short, etc.)",,,"@pablomckinney Viendo TV de nuestro paÃ­_s. Que cursis algunos ""comunicadores"" tratando de manipular a la comunidad de NY con Sandy.",136491,"@pablomckinney Viendo TV de nuestro paÃ­_s. Que cursis algunos """"comunicadores"""" tratando de manipular a la comunidad de NY con Sandy.",,Ritmo524
238842020,12/24/2012 13:47:10,false,787067177,,12/24/2012 13:46:01,false,instagc,0.9167,13637820,USA,FL,Argyle,68.207.157.78,,"Can not judge (not in English, too short, etc.)",,,"@pablomckinney Viendo TV de nuestro paÃ­_s. Que cursis algunos ""comunicadores"" tratando de manipular a la comunidad de NY con Sandy.",136491,"@pablomckinney Viendo TV de nuestro paÃ­_s. Que cursis algunos """"comunicadores"""" tratando de manipular a la comunidad de NY con Sandy.",,Ritmo524
238842021,12/24/2012 13:24:17,false,787037953,,12/24/2012 13:23:08,false,fusioncash,0.7778,13063182,USA,SC,Moncks Corner,98.124.116.69,,"Not informative: personal only
Not informative: unrelated to the disaster
Can not judge (not in English, too short, etc.)",,,RT @CauseItsTheCup: Hurricane Sandy is wet and she's blowing. #Whore,89639,Hurricane Sandy is wet and she's blowing. #Whore,,denzy13
238842021,12/24/2012 13:35:40,false,787051892,,12/24/2012 13:34:06,false,instagc,0.9048,14031300,USA,TX,Dallas,70.247.113.51,true,Not informative: personal only,,,RT @CauseItsTheCup: Hurricane Sandy is wet and she's blowing. #Whore,89639,Hurricane Sandy is wet and she's blowing. #Whore,,denzy13
238842021,12/24/2012 13:49:11,false,787069656,,12/24/2012 13:47:05,false,instagc,0.8889,13608190,USA,SC,Summerville,98.25.35.43,,"Not informative: personal only
Not informative: unrelated to the disaster",,,RT @CauseItsTheCup: Hurricane Sandy is wet and she's blowing. #Whore,89639,Hurricane Sandy is wet and she's blowing. #Whore,,denzy13
238842022,12/24/2012 13:19:27,false,787032244,,12/24/2012 13:16:52,false,fusioncash,0.7778,13063182,USA,SC,Moncks Corner,98.124.116.69,,"Can not judge (not in English, too short, etc.)",,,La Sandy va dÃ­Â©foncer N-Y dans mÃ­Ãˆme pas 10h !!! Mais qu'est-ce qui lui prend a cette dingue ?! (Cc @Sandy_Waldorf ),121597,La Sandy va dÃ­Â©foncer N-Y dans mÃ­Ãˆme pas 10h !!! Mais qu'est-ce qui lui prend a cette dingue ?! (Cc @Sandy_Waldorf ),,TheQueenUnicorn
238842022,12/24/2012 13:22:18,false,787035787,,12/24/2012 13:19:47,false,amt,0.875,14512675,USA,NY,Bronx,74.89.53.157,,"Can not judge (not in English, too short, etc.)",,,La Sandy va dÃ­Â©foncer N-Y dans mÃ­Ãˆme pas 10h !!! Mais qu'est-ce qui lui prend a cette dingue ?! (Cc @Sandy_Waldorf ),121597,La Sandy va dÃ­Â©foncer N-Y dans mÃ­Ãˆme pas 10h !!! Mais qu'est-ce qui lui prend a cette dingue ?! (Cc @Sandy_Waldorf ),,TheQueenUnicorn
238842022,12/24/2012 13:39:06,false,787056634,,12/24/2012 13:36:50,false,amt,0.8182,4911269,USA,FL,Alachua,174.131.46.90,,"Can not judge (not in English, too short, etc.)",,,La Sandy va dÃ­Â©foncer N-Y dans mÃ­Ãˆme pas 10h !!! Mais qu'est-ce qui lui prend a cette dingue ?! (Cc @Sandy_Waldorf ),121597,La Sandy va dÃ­Â©foncer N-Y dans mÃ­Ãˆme pas 10h !!! Mais qu'est-ce qui lui prend a cette dingue ?! (Cc @Sandy_Waldorf ),,TheQueenUnicorn
238842023,12/24/2012 13:19:27,false,787032245,,12/24/2012 13:16:52,false,fusioncash,0.7778,13063182,USA,SC,Moncks Corner,98.124.116.69,,"Informative: other
Not informative: personal only",,,RT @llfg247: At least 80 flooded houses destroyed by NYC fire http://t.co/kPMhYSKa via @USATODAY Absolutely horrible. Prayers out to these families.,46410,At least 80 flooded houses destroyed by NYC fire http://t.co/kPMhYSKa via @USATODAY Absolutely horrible. Prayers out to these families.,,lovusa4
238842023,12/24/2012 13:36:36,false,787053270,,12/24/2012 13:34:40,false,amt,0.8182,4911269,USA,FL,Alachua,174.131.46.90,,"Informative: damage (building, road, lines, etc.)
Informative: information source with extensive coverage (radio, tv, website, etc.)",,,RT @llfg247: At least 80 flooded houses destroyed by NYC fire http://t.co/kPMhYSKa via @USATODAY Absolutely horrible. Prayers out to these families.,46410,At least 80 flooded houses destroyed by NYC fire http://t.co/kPMhYSKa via @USATODAY Absolutely horrible. Prayers out to these families.,,lovusa4
238842023,12/24/2012 13:52:02,false,787073425,,12/24/2012 13:49:32,false,instagc,0.9167,13441146,USA,GA,Cleveland,98.18.108.46,,"Informative: damage (building, road, lines, etc.)",,,RT @llfg247: At least 80 flooded houses destroyed by NYC fire http://t.co/kPMhYSKa via @USATODAY Absolutely horrible. Prayers out to these families.,46410,At least 80 flooded houses destroyed by NYC fire http://t.co/kPMhYSKa via @USATODAY Absolutely horrible. Prayers out to these families.,,lovusa4
238842024,12/24/2012 13:23:24,false,787036863,,12/24/2012 13:18:58,false,instagc,0.8182,14425455,USA,MI,Rochester,69.136.129.135,,Not informative: personal only,,,Sandy is a crap name for a Hurricane. It's not scary at all,120370,Sandy is a crap name for a Hurricane. It's not scary at all,,meganlynch09
238842024,12/24/2012 13:31:24,false,787045945,,12/24/2012 13:28:53,false,instagc,0.9167,13637820,USA,FL,Argyle,68.207.157.78,,Not informative: personal only,,,Sandy is a crap name for a Hurricane. It's not scary at all,120370,Sandy is a crap name for a Hurricane. It's not scary at all,,meganlynch09
238842024,12/24/2012 13:45:11,false,787064755,,12/24/2012 13:43:41,false,golddiggergpt,0.8182,11092052,USA,IL,Chicago,108.92.226.94,,Not informative: personal only,,,Sandy is a crap name for a Hurricane. It's not scary at all,120370,Sandy is a crap name for a Hurricane. It's not scary at all,,meganlynch09
238842025,12/24/2012 13:16:12,false,787028610,,12/24/2012 13:11:52,false,instagc,0.9048,14031300,USA,TX,Dallas,70.247.113.51,true,"Informative: damage (building, road, lines, etc.)",,,RT @SophiaBush: More than 7.5 million without power on the East coast. Help @redcross save lives here http://t.co/hejGSrBA #sandy,62981,More than 7.5 million without power on the East coast. Help @redcross save lives here http://t.co/hejGSrBA #sandy,,titdemon84
238842025,12/24/2012 13:32:03,false,787046819,,12/24/2012 13:27:50,false,golddiggergpt,0.8889,10491104,USA,WI,Fontana,24.196.110.185,,"Informative: requests donations of money, goods, or free services",,,RT @SophiaBush: More than 7.5 million without power on the East coast. Help @redcross save lives here http://t.co/hejGSrBA #sandy,62981,More than 7.5 million without power on the East coast. Help @redcross save lives here http://t.co/hejGSrBA #sandy,,titdemon84
238842025,12/24/2012 13:50:44,false,787071490,,12/24/2012 13:47:51,false,instagc,0.9091,14545842,USA,NY,Kew Gardens,74.73.57.78,,"Informative: offers/gives donations of money, goods, or free services
Informative: information source with extensive coverage (radio, tv, website, etc.)
Informative: other type of photos/videos (not in the above classes)",,,RT @SophiaBush: More than 7.5 million without power on the East coast. Help @redcross save lives here http://t.co/hejGSrBA #sandy,62981,More than 7.5 million without power on the East coast. Help @redcross save lives here http://t.co/hejGSrBA #sandy,,titdemon84
238842026,12/24/2012 13:25:47,false,787039614,,12/24/2012 13:23:27,false,instagc,0.8182,14425455,USA,MI,Rochester,69.136.129.135,,Informative: casualties (people injured or dead),,,RT @BergenCtyNews: Teaneck Police Officer Injured in Sandy Response: A Teaneck police officer at the scene of a transformer fire was... http://t.co/BnwEY42h,15068,Teaneck Police Officer Injured in Sandy Response: A Teaneck police officer at the scene of a transformer fire was... http://t.co/BnwEY42h,,nita_i
238842026,12/24/2012 13:35:01,false,787051080,,12/24/2012 13:33:37,false,instagc,0.8571,14893322,USA,VA,Lynchburg,96.235.218.238,,"Informative: casualties (people injured or dead)
Informative: damage (building, road, lines, etc.)",,,RT @BergenCtyNews: Teaneck Police Officer Injured in Sandy Response: A Teaneck police officer at the scene of a transformer fire was... http://t.co/BnwEY42h,15068,Teaneck Police Officer Injured in Sandy Response: A Teaneck police officer at the scene of a transformer fire was... http://t.co/BnwEY42h,,nita_i
238842026,12/24/2012 13:48:51,false,787069190,,12/24/2012 13:46:27,false,zoombucks,1.0,6166312,USA,CO,Florissant,64.93.126.210,,"Informative: damage (building, road, lines, etc.)",,,RT @BergenCtyNews: Teaneck Police Officer Injured in Sandy Response: A Teaneck police officer at the scene of a transformer fire was... http://t.co/BnwEY42h,15068,Teaneck Police Officer Injured in Sandy Response: A Teaneck police officer at the scene of a transformer fire was... http://t.co/BnwEY42h,,nita_i
238842027,12/24/2012 13:25:57,false,787039869,,12/24/2012 13:24:23,false,fusioncash,0.7778,13063182,USA,SC,Moncks Corner,98.124.116.69,,"Informative: other type of photos/videos (not in the above classes)
Informative: other
Not informative: personal only
Not informative: unrelated to the disaster",,,RT @javimoya: Hoy os estÃ­Ã§n colando multitud de fotomontajes del huracÃ­Ã§n Sandy. Dais pena. Por fin una imagen 100% real de NY ahora: http://t.co/VfVUwPoO,85788,Hoy os estÃ­Ã§n colando multitud de fotomontajes del huracÃ­Ã§n Sandy. Dais pena. Por fin una imagen 100% real de NY ahora: http://t.co/VfVUwPoO,,MigueldeVicente
238842027,12/24/2012 13:42:59,false,787061707,,12/24/2012 13:41:20,false,instagc,0.8571,14893322,USA,VA,Lynchburg,96.235.218.238,,"Can not judge (not in English, too short, etc.)",,,RT @javimoya: Hoy os estÃ­Ã§n colando multitud de fotomontajes del huracÃ­Ã§n Sandy. Dais pena. Por fin una imagen 100% real de NY ahora: http://t.co/VfVUwPoO,85788,Hoy os estÃ­Ã§n colando multitud de fotomontajes del huracÃ­Ã§n Sandy. Dais pena. Por fin una imagen 100% real de NY ahora: http://t.co/VfVUwPoO,,MigueldeVicente
238842027,12/24/2012 13:51:17,false,787072416,,12/24/2012 13:41:11,false,instagc,0.8,14452255,USA,AL,Elmore,68.207.200.230,,"Can not judge (not in English, too short, etc.)",,,RT @javimoya: Hoy os estÃ­Ã§n colando multitud de fotomontajes del huracÃ­Ã§n Sandy. Dais pena. Por fin una imagen 100% real de NY ahora: http://t.co/VfVUwPoO,85788,Hoy os estÃ­Ã§n colando multitud de fotomontajes del huracÃ­Ã§n Sandy. Dais pena. Por fin una imagen 100% real de NY ahora: http://t.co/VfVUwPoO,,MigueldeVicente
238842028,12/24/2012 13:00:59,false,787012543,,12/24/2012 12:54:54,false,instagc,0.8182,14425455,USA,MI,Rochester,69.136.129.135,,"Can not judge (not in English, too short, etc.)",,,& los dominicanos no andan bebiendo brugal con Sandy en EEUU?,139128,& los dominicanos no andan bebiendo brugal con Sandy en EEUU?,,eloi57
238842028,12/24/2012 13:36:27,false,787053044,,12/24/2012 13:33:59,false,instagc,0.9167,13637820,USA,FL,Argyle,68.207.157.78,,"Can not judge (not in English, too short, etc.)",,,& los dominicanos no andan bebiendo brugal con Sandy en EEUU?,139128,& los dominicanos no andan bebiendo brugal con Sandy en EEUU?,,eloi57
238842028,12/24/2012 13:43:08,false,787061843,,12/24/2012 13:39:40,false,instagc,0.875,14343804,USA,PA,Lebanon,98.235.250.131,,"Can not judge (not in English, too short, etc.)",,,& los dominicanos no andan bebiendo brugal con Sandy en EEUU?,139128,& los dominicanos no andan bebiendo brugal con Sandy en EEUU?,,eloi57
238842029,12/24/2012 13:31:38,false,787046318,,12/24/2012 13:29:21,false,amt,0.875,14512675,USA,NY,Bronx,74.89.53.157,,"Informative: caution or advice
Informative: offers/gives donations of money, goods, or free services
Informative: requests donations of money, goods, or free services
Informative: information source with extensive coverage (radio, tv, website, etc.)
Not informative: personal only",,,RT @adammshankman: 10 dollars or volunteer! Let's help our fellow americans. American Red Cross http://t.co/HgrFYpON,33244,10 dollars or volunteer! Let's help our fellow americans. American Red Cross http://t.co/HgrFYpON,,MaacuBeLu
238842029,12/24/2012 13:43:08,false,787061846,,12/24/2012 13:39:40,false,instagc,0.875,14343804,USA,PA,Lebanon,98.235.250.131,,"Informative: offers/gives donations of money, goods, or free services",,,RT @adammshankman: 10 dollars or volunteer! Let's help our fellow americans. American Red Cross http://t.co/HgrFYpON,33244,10 dollars or volunteer! Let's help our fellow americans. American Red Cross http://t.co/HgrFYpON,,MaacuBeLu
238842029,12/24/2012 13:44:06,false,787063204,,12/24/2012 13:42:10,false,instagc,0.9167,13637820,USA,FL,Argyle,68.207.157.78,,"Informative: requests donations of money, goods, or free services",,,RT @adammshankman: 10 dollars or volunteer! Let's help our fellow americans. American Red Cross http://t.co/HgrFYpON,33244,10 dollars or volunteer! Let's help our fellow americans. American Red Cross http://t.co/HgrFYpON,,MaacuBeLu
238842030,12/24/2012 13:41:45,false,787060204,,12/24/2012 13:37:36,false,instagc,0.8182,14425455,USA,MI,Rochester,69.136.129.135,,Not informative: personal only,,,RT @WorcesterProbz: Hurricane Sandy #WorcesterProbz,112591,Hurricane Sandy #WorcesterProbz,,DevinBromage
238842030,12/24/2012 13:42:09,false,787060727,,12/24/2012 13:40:28,false,instagc,0.9167,13637820,USA,FL,Argyle,68.207.157.78,,"Can not judge (not in English, too short, etc.)",,,RT @WorcesterProbz: Hurricane Sandy #WorcesterProbz,112591,Hurricane Sandy #WorcesterProbz,,DevinBromage
238842030,12/24/2012 13:47:50,false,787067974,,12/24/2012 13:44:54,false,instagc,0.9091,14545842,USA,NY,Kew Gardens,74.73.57.78,,Not informative: personal only,,,RT @WorcesterProbz: Hurricane Sandy #WorcesterProbz,112591,Hurricane Sandy #WorcesterProbz,,DevinBromage
238842031,12/24/2012 13:26:29,false,787040499,,12/24/2012 13:24:55,false,amt,0.875,14512675,USA,NY,Bronx,74.89.53.157,,"Informative: caution or advice
Informative: damage (building, road, lines, etc.)
Informative: information source with extensive coverage (radio, tv, website, etc.)",,,RT @kerstinshamberg: MTA chairman: There are 7 subway tunnels that connect Manhattan to Brooklyn & Queens those 7 are flooded #nyc #Sandy,69589,MTA chairman: There are 7 subway tunnels that connect Manhattan to Brooklyn & Queens those 7 are flooded #nyc #Sandy,,emma10711
238842031,12/24/2012 13:44:06,false,787063209,,12/24/2012 13:42:10,false,instagc,0.9167,13637820,USA,FL,Argyle,68.207.157.78,,"Informative: damage (building, road, lines, etc.)",,,RT @kerstinshamberg: MTA chairman: There are 7 subway tunnels that connect Manhattan to Brooklyn & Queens those 7 are flooded #nyc #Sandy,69589,MTA chairman: There are 7 subway tunnels that connect Manhattan to Brooklyn & Queens those 7 are flooded #nyc #Sandy,,emma10711
238842031,12/24/2012 14:02:14,false,787086406,,12/24/2012 14:01:07,false,instagc,0.875,14343804,USA,PA,Lebanon,98.235.250.131,,"Informative: damage (building, road, lines, etc.)",,,RT @kerstinshamberg: MTA chairman: There are 7 subway tunnels that connect Manhattan to Brooklyn & Queens those 7 are flooded #nyc #Sandy,69589,MTA chairman: There are 7 subway tunnels that connect Manhattan to Brooklyn & Queens those 7 are flooded #nyc #Sandy,,emma10711
238842032,12/24/2012 13:22:18,false,787035786,,12/24/2012 13:19:47,false,amt,0.875,14512675,USA,NY,Bronx,74.89.53.157,,Informative: caution or advice,,,RT @KristinaLibby: Hurricane Sandy has caused us to close #Microtropolis for the time being. Stay safe.,101615,Hurricane Sandy has caused us to close #Microtropolis for the time being. Stay safe.,,byteconnector
238842032,12/24/2012 13:49:05,false,787069471,,12/24/2012 13:47:12,false,instagc,0.9167,13637820,USA,FL,Argyle,68.207.157.78,,Informative: caution or advice,,,RT @KristinaLibby: Hurricane Sandy has caused us to close #Microtropolis for the time being. Stay safe.,101615,Hurricane Sandy has caused us to close #Microtropolis for the time being. Stay safe.,,byteconnector
238842032,12/24/2012 13:56:36,false,787078997,,12/24/2012 13:55:21,false,instagc,0.875,14343804,USA,PA,Lebanon,98.235.250.131,,Not informative: personal only,,,RT @KristinaLibby: Hurricane Sandy has caused us to close #Microtropolis for the time being. Stay safe.,101615,Hurricane Sandy has caused us to close #Microtropolis for the time being. Stay safe.,,byteconnector
