item_id,eye_witness,eye_witness_in,eye_witness_out,informative,informative_in,informative_out,damage,damage_in,damage_out,Y_in,Y_out,Y,text
1777,0,0,3,0,0,3,0,0,3,0,3,0,RT @KillChrissy: EASTCOAST! Enjoy this stunning @EricaGlyn 'In Silence' Trailer: http://t.co/uCuHk5ZA #music #nyc #sandy #frankenstorm #nycmusic #halloween
1778,0,0,3,1,3,0,1,2,1,0,3,0,"Good morning NYC... ""Now come the floods"" via @weatherchannel #Sandy http://t.co/cRkxscgL"
1779,0,0,3,0,0,3,0,0,3,0,3,0,RT @VEJA: FuracÃ­Â£o Sandy deve afetar 50 milhÃ­Âµes de pessoas nos EUA http://t.co/aEZVZGoS
1780,1,1,2,0,1,2,0,0,3,0,3,0,Double Rainbow Shines in NYC After Superstorm Sandy #mashrules http://t.co/iOjFyVYJ
1781,0,0,3,1,2,1,0,0,3,0,3,0,RT @SportsCenter: BREAKING: Thursday's Knicks-Nets season opener at the Barclays Center is postponed due to the aftermath of Hurricane Sandy.
1782,0,0,3,0,1,2,0,1,2,0,3,0,_Who is this Sandy everyone keeps talking about?? What movies does she play in?? Never heard of her before?? #JustKidding #Unlucky
1783,0,0,3,1,3,0,0,0,3,0,3,0,RT @CNNLive: New York City Mayor @MikeBloomberg talks about the city's response to #Hurricane #Sandy. Live on http://t.co/FOkSw980 #NYC
1784,0,0,3,0,1,2,0,0,3,0,3,0,RT @NaomiMcAleese: Brace yourselves NYC #sandy
1785,0,0,3,1,3,0,0,0,3,0,3,0,Headline @USATODAY: NYC tries to heal after deadly storm http://t.co/DnqkAJR7
1786,0,0,3,0,1,2,0,1,2,0,3,0,RT @DoctorChristian: Oh I love America! Preachers r now blaming hurricane Sandy on the gays. If it was a gay thing it would have a much better name than Sandy!
1787,0,0,3,1,3,0,0,1,2,0,3,0,#empire_state building #manhattan #nyc during #hurricane #sandy http://t.co/uxWdsmI5
1788,1,1,2,1,2,1,0,0,3,0,3,0,Walked to the store...... It was closed _Ã´Ã–Ã®_Ã´Ã–Â‚ #ZoneA #Sandy #NYC #FarRock http://t.co/OSKgDp5V
1789,1,1,2,0,0,3,0,0,3,0,3,0,RT @Blessingxo: I'm a Sandy Survivor.
1790,0,0,3,0,2,1,0,1,2,0,3,0,RT @EliteThatsMe: 22 deaths in NYC due to Sandy damn... sayin a prayer for those families
1791,0,0,3,0,0,3,0,0,3,0,3,0,"RT @eduardosuarez: El alcalde Michael Bloomberg: ""La recuperaciÃ­_n que nos espera es un trabajo de titanes"". #sandy #nyc"
1792,0,0,3,1,3,0,0,0,3,0,3,0,RT @WNYC: Ways to help http://t.co/E56FI7n9. Hearing Park Slope Armory needs vols RT @johndeguzman: People are ready to help #NYC. What can they do?
1793,0,0,3,1,2,1,0,0,3,0,3,0,Romney and other Republican dolts will laugh. But Sandy shows there IS a need to heal the planet. http://t.co/nTYDVfcW via @dailykos
1794,1,2,1,1,2,1,1,2,1,1,2,1,RT @FINALLEVEL: 'SANDY' Aftermath Report: All safe and Sound here but the power is still out... Conserving batteries on the phones. So sign of ZOMBIES yet.
1795,1,2,1,1,3,0,1,2,1,2,1,1,RT @jetsetcastle: The Night Sandy Blew Through: thoughts from a New Yorker on the happenings of this tragic NYC hurricane: http://t.co/Vxdqpvx3 #wewillrebuild
1796,0,0,3,1,3,0,0,0,3,0,3,0,A look at Caribbean deaths damage from Sandy: Hurricane Sandy has been blamed for at least 71 deaths in the Car... http://t.co/0VypL54g
1797,0,0,3,0,0,3,0,0,3,0,3,0,RT @butshawty: furacÃ­Â£o sandy e junior
1798,0,0,3,0,1,2,0,1,2,0,3,0,In the movie 2012 New York flooded in October 2012Ã¤Ã³_ Now its October 2012 and New York is actually flooded! Wake up! #EndTimes #Sandy #NYC
1799,0,0,3,1,3,0,0,0,3,0,3,0,RT @10TV: Hurricane Sandy Could Bring Rain Snow Mix Tonight http://t.co/UHCCkxXM #Doppler10
1800,0,0,3,0,0,3,0,0,3,0,3,0,Sat here watching the news. Sending my thoughts to those of u in The states right now. Very tragic #sandy ;(
1801,0,0,3,0,0,3,0,0,3,0,3,0,Hurricane gloriairenesandy.. What next?
1802,0,0,3,1,2,1,0,0,3,0,3,0,RT @TheNextWeb: Y Combinator extends application for Winter 2013 class to November 2 because of Hurricane Sandy http://t.co/mXbT8PUn by @thekenyeung
1803,0,0,3,1,3,0,1,3,0,0,3,0,"RT @TrueMarketAI: Fire damage now up to ""111 homes completely destroyed"" in Queens NYC NY... dozens more damaged. - #Sandy #FDNY #NYPD @MyFoxNY"
1804,0,0,3,0,0,3,0,0,3,0,3,0,RT @Isacastillo7: Our thoughts and prayers to all the people that will suffer from storm #Sandy God bless you!!!
1805,0,0,3,1,2,1,0,0,3,0,3,0,RT @thehill: Bush's 'Brownie' criticizes Obama over #Sandy response http://t.co/5XqPOWlj by @PeteKTheHill
1806,0,0,3,1,3,0,0,1,2,0,3,0,RT @DNAinfo: What Roads Bridges and Transit Services Are Open and Still Closed #HurricaneSandy #Sandy #SandyNY #NYC http://t.co/BjwjIat8
1807,0,0,3,1,2,1,0,1,2,0,3,0,holy crap Sandy http://t.co/WCATf026
1808,0,0,3,0,0,3,0,0,3,0,3,0,Stay safe NEPA! To all those affected by &/or still recovering from Irene I hope Sandy leaves you alone.
1809,0,0,3,0,0,3,0,0,3,0,3,0,"RT @24h_tve: Obama advierte de que el huracÃ­Ã§n 'Sandy' podrÃ­_a tener ""consecuencias catastrÃ­_ficas"" http://t.co/UV9Zer1O vÃ­_a @rtve"
1810,0,0,3,0,0,3,0,0,3,0,3,0,Me and @carewally are about to be homeless after sandy. But were moving in with @misshaaana so its cool
1811,1,1,2,0,1,2,0,0,3,0,3,0,Shelter. #sandy I gotta charge my phone.......! http://t.co/hCJnqpyi
1812,0,0,3,1,3,0,0,1,2,0,3,0,Due to the aftermath of Hurricane Sandy the Ewing Public Schools will be closed WednesdayOctober 31. #ImSouped TY SANDY but no TY #DAMAGE
1813,0,0,3,1,2,1,0,0,3,0,3,0,RT @AirForce_Carl: Wow.. Never seen downtown New York so empty! #ghosttown #sandy http://t.co/dhmg4gwQ
1814,0,0,3,1,3,0,1,2,1,0,3,0,@TIME: NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/ZBAH0x9l #Sandy@davideongarello
1815,1,1,2,0,2,1,0,1,2,0,3,0,RT @barrabest: Times Square in #NYC has been abandoned because of hurricane #Sandy. The lights are still shining though. http://t.co/t88apVoO
1816,0,0,3,0,1,2,0,1,2,0,3,0,RT @misterbrilliant: Oh god RIP New York #sandy http://t.co/bpPljcbv
1817,0,0,3,1,3,0,1,3,0,0,3,0,RT @BloombergNews: Tropicana CEO reports minor storm damage to New Jersey casinos | http://t.co/RWfveWUp #Sandy
1818,0,0,3,0,1,2,0,0,3,0,3,0,Rough night on the east coast at least Florida caught a break for once! Stay strong #Sandy
1819,0,0,3,0,0,3,0,0,3,0,3,0,First I'm sad about new york almost cry :( second my uncle wished that gaga die in sandy hurricane I don't give a fuck but it hurts
1820,0,0,3,1,3,0,1,2,1,0,3,0,Highway bands in Connecticut have been lifted. Lincoln tunnel is the only tunnel open in the NYC metro area. #NYC #Sandy
1821,0,0,3,1,3,0,1,3,0,0,3,0,Sandy buries West Virginia under snow http://t.co/Ra8i7gVo
1822,0,0,3,0,0,3,0,0,3,0,3,0,RT @ReadySetReset: Our hearts go out to all the victims of Hurricane Sandy
1823,0,0,3,1,3,0,1,3,0,0,3,0,"Ã¤Ã³Ã¬@NYTMetro: ConEd: Number of NYC-area customers without power is about 68700 and is sure to keep rising http://t.co/gIQdU9yX"" be safe!"
1824,0,0,3,0,0,3,0,0,3,0,3,0,RT @McDonalds: We're thinking of our friends on the east coast as Hurricane Sandy nears. Be careful and stay safe!
1825,1,1,2,0,1,2,0,0,3,0,3,0,RT @LIFEOFAGOAT: If we die in sandy life is really a beach.
1826,0,0,3,1,2,1,0,1,2,0,3,0,Jiwa mines and Miner More than 760000 Con Ed customers in NYC still without power: (Reuters) - New York power c... http://t.co/i03thbHE
1827,0,0,3,0,1,2,0,0,3,0,3,0,@ToddKincannon @thadviers I agree Todd. Think of all the help Obama could provide to #Sandy victims if he took up Trump's offer of $5 mill.
1828,0,0,3,1,3,0,0,2,1,0,3,0,RT @PaigeyIrene: Hurricane sandy hit NYC _Ã´Ã–Â±#NYChurricane #NYC #flood #floodinnyc http://t.co/wdsVuJPg
1829,0,0,3,1,2,1,0,0,3,0,3,0,Hurricanes Are Making New Yorkers Lonely Sandy http://t.co/4sbDOPfm
1830,0,0,3,1,3,0,1,3,0,0,3,0,AC has been shut down for the 4th time in 34 years and part of the boardwalk broke off and washed away #OHNO sandy what are you doing!
1831,0,0,3,0,1,2,0,0,3,0,3,0,#Sandy finally found out a way to get out of bikini bottom too bad she's going to NYC and not Texas
1832,1,1,2,1,2,1,1,2,1,1,2,1,RT @momtrends: The carousel is still standing. #dumbo #nyc #sandy http://t.co/U0PJFu6X
1833,0,0,3,0,1,2,0,0,3,0,3,0,RT @MikeBloomberg: Thank you @FDNY & @NYPDNews for your heroic efforts to protect New Yorkers during #Sandy. Please RT.
1834,0,0,3,0,1,2,0,1,2,0,3,0,Hurricane sandy I live storms but when u mess with my hockey not cool you #CrossedTheLine
1835,0,0,3,1,3,0,0,0,3,0,3,0,RT @newsbreaker: ALERT: At least 168 people stranded in some 59 locations in Manhattan Staten Island Queens Brooklyn Coast Guard tells CNN. #sandy #nyc
1836,0,0,3,0,0,3,0,0,3,0,3,0,http://t.co/jTv43kZ4 GrÃ­_a d construcciÃ­_n colapsa por vientos de #sandy en #NYC @quinnannette
1837,0,0,3,1,3,0,1,3,0,0,3,0,NYC Subway Shutdown Power Outages And Fires Following Hurricane Sandy Destruction (PHOTOS) (LIVE U... http://t.co/oon7JxOD via @HuffPostNY
1838,0,0,3,0,1,2,0,0,3,0,3,0,"RT @kazarnowicz: .@gap and @americanapparel show very bad taste when attaching ""calls to action"" to their SoMe comms http://t.co/oIAkIzzH (Ã¤Âš_ @matslindborg)"
1839,0,0,3,1,3,0,0,0,3,0,3,0,RT @nytimes: Updated: Death toll from storm rises to 38 across the country; 17 dead in New York http://t.co/VtKG6a4U
1840,0,0,3,1,2,1,0,0,3,0,3,0,RT @problogger: pics of ppl charging devices in the streets - http://t.co/QsLUa1nM and http://t.co/pR1ce6LN #NYC #Sandy
1841,0,0,3,0,1,2,0,1,2,0,3,0,Nothing this black president does is good enough for racists. http://t.co/sftFep0x
1842,0,0,3,1,2,1,0,1,2,0,3,0,RT @ticsandpips: GLOBAL MARKETS-Energy markets rise on Sandy insurers fall http://t.co/FB7LluoJ $EURUSD
1843,1,1,2,1,3,0,0,0,3,0,3,0,#Sandycam - Hurricane #Sandy live 24/7 on Livestream - http://t.co/ZMIj3LL1
1844,0,0,3,0,2,1,0,0,3,0,3,0,RT @ZProphet_MMA: Honest to god pics of NYC #sandy http://t.co/sekRA1Xt
1845,0,0,3,1,3,0,1,2,1,0,3,0,Sidewalk used for fallen branches. #broadway bw 112 & 113 streets. #sandy #manhattan #nyc http://t.co/V2tQfWEI
1846,0,0,3,0,0,3,0,0,3,0,3,0,"RT @rickygervais: ""Pastor blames Gays for hurricane Sandy"" http://t.co/lf4mC5X5 Can't decide if its more hilarious or fucking disgusting & depressing. Mental."
1847,0,0,3,1,2,1,1,1,2,0,3,0,RT @MindbIowingFact: A shark was photographed swimming in the front yard of a flooded home in Brigantine Beach New Jersey #sandy pic: http://t.co/EryjeqUE
1848,0,0,3,0,2,1,0,0,3,0,3,0,Hurricane survival kit. @Mariobatali you approve? #sandy http://t.co/oIUd6bjP
1849,0,0,3,0,0,3,0,0,3,0,3,0,RT @youngmanmusic: Sandy be gentle.. Love and thoughts out to NYC. #newyork #fb
1850,0,0,3,0,0,3,0,0,3,0,3,0,RT @2bestieslove1D: Praying for the people who are touched by hurricane Sandy...for the first time I actually hate my nickname...
1851,0,0,3,0,0,3,0,0,3,0,3,0,RT @TuiterHits: Tras la tempestad vuelve la calma ! Precioso arcoiris sobre los rascacielos de Manhattan ! #Sandy http://t.co/Z0syTqMy
1852,0,0,3,1,3,0,0,0,3,0,3,0,out of touch much?? MT @GossipEE Lindsay Lohan tells #Hurricane #Sandy victims to just chill out: #classy http://t.co/vSDuTW9A
1853,0,0,3,1,2,1,0,0,3,0,3,0,Ã¤Ã³Ã¬We Are OkÃ¤Ã³Â Is FacebookÃ¤Ã³Â»s Top Term Following Hurricane Sandy: Yesterday as the east coast was prepa... http://t.co/5XqrVmgW #webpronews
1854,0,0,3,1,3,0,1,3,0,0,3,0,RT @cnnbrk: More than 765000 in 7 states have no electricity with NY and NJ being most affected. #HurricaneSandy http://t.co/XEYNBgW0
1855,0,0,3,1,2,1,0,0,3,0,3,0,RT @_Syriana_: Hurricane Sandy's early warning signs #Sandy http://t.co/23LGZcZl
1856,0,0,3,1,3,0,0,0,3,0,3,0,RT @NotBranden: NYC/east coast: If cell network is busy or internet is down text any #Sandy ?'s to 311692 for free. http://t.co/eeVDFqgK please R-T
1857,0,0,3,0,0,3,0,0,3,0,3,0,RT @RealSkipBayless: If you're in Sandy's path God bless.
1858,0,0,3,1,2,1,0,0,3,0,3,0,RT @patkiernan: Jon -- appreciate your kind #NY1Sandy comments. RT @joncaramanica: On letting NY1 hold you through the storm http://t.co/sUikoSbK
1859,0,0,3,1,3,0,1,3,0,0,3,0,Ã¤Ã³Ã¬@TIME: NYC firefighters look up at a collapsed crane dangling from a building | http://t.co/AKt5TawB #SandyÃ¤Ã³Â
1860,1,1,2,1,2,1,0,0,3,0,3,0,@jritka Just took these... http://t.co/kOk3S6gc #sandy #sheboygan
1861,0,0,3,1,3,0,0,0,3,0,3,0,Hurricane Sandy said to be moving towards Cape May New Jersey - Al Jazeera Blogs: http://t.co/ksbjp9qT
1862,0,0,3,0,3,0,0,2,1,0,3,0,Based on what I've seen in #NYC & #LongIsland wrt #Sandy don't worry if u haven't heard from loved ones: power & cell out but no danger
1863,0,0,3,1,3,0,0,1,2,0,3,0,Sandy Shuts Down NYC - Fox Business http://t.co/SdwBcwPX
1864,0,0,3,1,3,0,0,0,3,0,3,0,Limited train service resuming in NYC after superstorm Sandy - CBS News: Hindu Business LineLimited train service resuming in NYC aft...
1865,0,0,3,1,2,1,0,1,2,0,3,0,Soybean trade sees little impact from Sandy http://t.co/ggcLOind
1866,1,1,2,1,2,1,0,0,3,0,3,0,Looks like worst of #Sandy is past us but will linger for few days yet cold damp and dreary here now
1867,0,0,3,0,0,3,0,0,3,0,3,0,#ThingsSaidAfterSex Let's cuddle sleep and start round 2 babeee ;))
1868,0,0,3,0,1,2,0,0,3,0,3,0,RT @FONTY_BEAR: RT @NickisLadyBugUK: Dear God Please keep all the people who have been or will be hit by Hurricane Sandy Safe. Amen.Ã¤Ã³Â
1869,1,1,2,1,3,0,0,1,2,1,2,0,RT @TWCjerdman: Surge has topped 9' at Kings Point NY on LI: http://t.co/LJwGBC6p #Sandy
1870,0,0,3,0,0,3,0,0,3,0,3,0,Sorry @snooki. And everyone that was affected by Sandy. http://t.co/goRvso83
1871,0,0,3,0,0,3,0,0,3,0,3,0,If there isn't a Viagra banner on that NYC crane by the morning I will be disappointed. #sandy
1872,0,0,3,0,0,3,0,0,3,0,3,0,Thank god I live in VT sandy never even came close to hitting us and we still got 2 days off of school when it's been 70 and sunny
1873,0,0,3,0,0,3,0,0,3,0,3,0,Baby mama frozen raspberries ice tea. Sandy isn't too bad
1874,1,1,2,1,2,1,1,2,1,1,2,1,97% of fairfield is out of power. What the shit Sandy.
1875,1,1,2,0,2,1,0,2,1,1,2,0,My power is out! Interesting. #nyc #sandy
1876,0,0,3,1,3,0,0,1,2,0,3,0,Watch #Sandycam - Hurricane Sandy Live 24/7 on @livestream: http://t.co/3AcsV4YY
1877,0,0,3,1,3,0,0,0,3,0,3,0,The Canadian Red Cross is deploying 10 volunteers to support shelter operations in New York following Hurricane #Sandy
1878,0,0,3,1,3,0,1,3,0,0,3,0,RT @rebeccarumble: If you haven't already seen that amazing pic of #NYC with #Sandy coming look now http://t.co/jEaP5n9e
1879,0,0,3,0,0,3,0,0,3,0,3,0,That hurricane sandy omg
1880,0,0,3,1,3,0,0,0,3,0,3,0,RT @RT_com: Death toll from superstorm #Sandy rises to 40 in US and Canada. At least 18 killed in #NYC http://t.co/RFbLL7kn
1881,1,1,2,1,2,1,0,1,2,1,2,0,RT @rondoylewrites Didn't realize how much I rely on @trello until #Sandy flooding in NYC took @fogcreeksoftware's servers down.
1882,0,0,3,1,3,0,0,0,3,0,3,0,RT @AHurricaneSandy: If you would like to donate to the red cross to help those affected by Hurricane Sandy please do so at http://t.co/TUyMHXq7
1883,0,0,3,1,3,0,0,0,3,0,3,0,May we #bind #together #community to #aid the #suffering from #aftermath of #Hurricane #Sandy @americanredcross #donate
1884,0,0,3,0,1,2,0,0,3,0,3,0,@JabariOliver Hey cousin! Just checking that you & the rest of the family are ok. Were you affected by hurricane sandy? Xxx
1885,0,0,3,0,0,3,0,0,3,0,3,0,RT @DKemp2211: Eveyones getting happy for no school but watch Sandy fuck the whole city up tomorrow
1886,0,0,3,1,3,0,0,2,1,0,3,0,#Sandy #Updates: 4 East River bridges are closing at 7 PM in #NYC and other regional bridge and road closures. http://t.co/uMO2LGQJ
1887,0,0,3,0,1,2,0,1,2,0,3,0,RT @_kndME: Everybody keep SAYING Sandy was Weak  ( But ) There Not UnderSTANDING The DamaGe She DID In other places (FIRES  HomesWrecked DeadPeople)
1888,0,0,3,1,3,0,0,0,3,0,3,0,RT @redcrossny: URGENT: Volunteers Needed for Hurricane #Sandy Shelters. If you'd like to help learn more here: http://t.co/UQMMqfp0
1889,0,0,3,0,0,3,0,0,3,0,3,0,RT @republikaonline: Kerugian Akibat Badai Sandy Diperkirakan Rp 200 Triliun http://t.co/j5Y4hwWr
1890,0,0,3,0,0,3,0,0,3,0,3,0,"RT @gatapaciente: A Sandy en EspaÃ­Â±a la llamarÃ­_amos ""la que estÃ­Ã§ cayendo hoy"" y nos dejarÃ­_amos de mariconadas."
1891,0,0,3,0,0,3,0,0,3,0,3,0,Due to Hurricane Sandy B!tches be like... http://t.co/rt5uboXx .!!!!!!!!!!!!
1892,0,0,3,0,1,2,0,0,3,0,3,0,Yey vi er kjendiser! #instacool#instaawesome#vann#i#gatene#hurricane#Sandy#nyc#flooded odamarie93 saraska http://t.co/uNlRNMAo
1893,0,0,3,1,3,0,0,2,1,0,3,0,@TheNerdyBird: So both tunnels out of the city are closed & bridges are closing tonight. When do I get to meet Bane? #sandy
1894,0,0,3,0,0,3,0,0,3,0,3,0,Gotta wonder what New Yorkers are thinking about having a marathon while millions are w/o power or homeless #letstrytoprioritize #Sandy
1895,0,0,3,0,0,3,0,0,3,0,3,0,People bitching about people bitching about hurricane sandy.&lt;&lt;&lt;&lt;
1896,1,1,2,0,0,3,0,0,3,0,3,0,My #gym closed from #SANDY RT @OneShotDeal1: @Mizzheffner good mourning sexy did u do your workout this mourning or u miss outÃ¤Ã³Â
1897,0,0,3,1,2,1,0,0,3,0,3,0,Ã¤Ã³Ã–Sandy SalesÃ¤Ã³Â»: After a Tragedy How Soon Is Too Soon to Go Shopping?: In the aftermath of Hurricane Sandy the e... http://t.co/Y9gZXku2
1898,1,1,2,0,2,1,0,0,3,0,3,0,RT @ASPCA: Huge shout-out to our rescue team for pulling 24-hr shifts during #Sandy! http://t.co/lAzQSZLt #sandypets
1899,0,0,3,1,3,0,1,3,0,0,3,0,"HMS Bounty replica is ""reportedly sunk:"" U.S. Coast Guard: (Reuters) - The replica tall ship HMS Bounty reported... http://t.co/KBhF9eyb"
1900,0,0,3,0,0,3,0,0,3,0,3,0,RT @vuberrypie: What if Gangnam Style is actually a rain dance and we have brought this hurricane on ourselves? #Sandy
1901,0,0,3,0,0,3,0,0,3,0,3,0,RT @kingsthings: Thank heavens for #FEMA - doing a great job in the #aftermath of #Sandy
1902,0,0,3,0,1,2,0,0,3,0,3,0,Hey hurricane Sandy you'd better not harm Snooki and baby Lorenzo!
1903,0,0,3,1,2,1,0,1,2,0,3,0,RT @iamlilpanda: Ã¤Ã³Ã¬@EmpireOfTheSun: Stay safe Eastcoast friends #SandyÃ¤Ã³Â we still standin on the shore n NYC!_Ã´Ã«__Ã´Ã«__Ã´Ã«_
1904,1,2,1,1,3,0,1,3,0,2,1,1,Danny and I were lucky to have power the entire time. Thoughts and prayers are with anyone who has severe damage. #storm #sandy
1905,0,0,3,1,3,0,1,2,1,0,3,0,RT @NewYorkPost: Black Out; Parts of NYC in the dark #empirestate #nyc #hurricane #sandy http://t.co/EhfeLrwn
1906,0,0,3,1,3,0,0,2,1,0,3,0,Sandy led to 33 deaths and $20 billion in damages as recovery begins (Video) - Oct 30 @ 5:01 PM ET http://t.co/ADeXKyPj
1907,0,0,3,0,0,3,0,0,3,0,3,0,Hurricane Sandy esta a 174 Millas SSE de NYC con brisas de 90 mph... cuidense mi gente!
1908,0,0,3,1,3,0,0,0,3,0,3,0,Up until this point the strongest winds have been generally well north and northeast of Sandy
1909,0,0,3,0,0,3,0,0,3,0,3,0,RT @xoMeganJonas: oh wow great what if I can't watch Austin's chat tomorrow because the fucking powers out. thanks sandy
1910,0,0,3,1,3,0,0,0,3,0,3,0,RT @CariCole: As Frankenstorm #Sandy heads towards #NYC Activists Unfurl Giant Ã¤Ã³Ã¬End Climate SilenceÃ¤Ã³Â Banner in Times Sq http://t.co/Rs9d52ob via @350
1911,0,0,3,1,3,0,0,1,2,0,3,0,Hurricane Sandy Megastorm: Government Forecasters Say Projected Storm Surge Is A 'Worst Case Sce... http://t.co/MpnyArH8 via @HuffPostGreen
1912,0,0,3,0,0,3,0,0,3,0,3,0,RT @LawrenceMarbury: I really feel like NYC is about to get a taste of what New Orleans got from Katrina.This is about to REAL UGLY OUT HERE #eastcost vs sandy
1913,0,0,3,0,0,3,0,0,3,0,3,0,Irene &gt;&gt;&gt; Sandy @Beatboxjoe24 @MyMansandem
1914,0,0,3,1,3,0,0,0,3,0,3,0,Double Rainbow Shines in NYC After Superstorm Sandy http://t.co/PVsU29p3 via @mashable
1915,0,0,3,1,3,0,0,0,3,0,3,0,"RT @IngrahamAngle: CNN implying @MittRomney will get rid of FEMA! Press that won't ask abt Benghazi are badgering Romney WHILE he pitches in at ""Sandy"" event."
1916,0,0,3,1,3,0,0,0,3,0,3,0,Latest Update on NYC's Preparations for Hurricane Sandy: Posted 10/29/12 @ 5:30 p.m. ET http://t.co/OLp5oNau
1917,0,0,3,1,3,0,0,1,2,0,3,0,RT @FreeUnivNYC: NYC Rescue Mission desperate for generator. Homeless shelter since 1872 might close doors for the first time without. 212 226-6214 #sandy
1918,0,0,3,0,0,3,0,0,3,0,3,0,RT @Aneyrisxo: Sandy is overrated niggas need to STFU ALREADY...
1919,0,0,3,0,0,3,0,0,3,0,3,0,RT @kingsleyyy: Hurricane Sandy has a heavy flow and a wideset vagina.
1920,0,0,3,0,0,3,0,0,3,0,3,0,@yadal http://t.co/rVlxGdXl
1921,1,1,2,0,0,3,0,0,3,0,3,0,Ima go outside & jump... I BETTER FUCKING FLY SANDY!
1922,0,0,3,1,3,0,0,1,2,0,3,0,RT @redheadlefthand: The latest info on transportation outages around NY & NJ updated by @WNYC. http://t.co/1DDc2pFJ #DCheartsNY
1923,0,0,3,1,3,0,0,0,3,0,3,0,RT @donaldrwinslow: Bloomberg says at least 10 dead in NYC and expect that number to go up #Sandy
1924,0,0,3,0,0,3,0,0,3,0,3,0,Kept this bitch Sandy in check!!!
1925,0,0,3,1,3,0,0,1,2,0,3,0,RT @lou_reuters: UN HQ closed again Tuesday Oct. 30 because of Hurricane #Sandy hitting NYC.
1926,0,0,3,0,0,3,0,0,3,0,3,0,@jennaezarik #sandy
1927,0,0,3,1,3,0,0,0,3,0,3,0,Hurricane Sandy: Latest Updates http://t.co/QHXusTEk
1928,0,0,3,0,2,1,0,1,2,0,3,0,The doctors and nurses who carried patients down 15 flights of stairs when the power went out are absolutely inspiring #Sandy #NYC
1929,0,0,3,0,2,1,0,0,3,0,3,0,Prayers up for any and everyone affected by #Sandy
